Constraint,Support,cluster
"Chain Response[Declaration APPROVED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Precedence[Declaration APPROVED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Alternate Precedence[Declaration APPROVED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Chain Precedence[Declaration APPROVED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Chain Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Choice[Declaration APPROVED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Responded Existence[Declaration APPROVED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Responded Existence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Choice[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Choice[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Alternate Precedence[Request Payment, Payment Handled] | |",1.0,1
"Chain Precedence[Request Payment, Payment Handled] | |",1.0,1
"Not Response[Payment Handled, Request Payment] | |",1.0,1
"Not Precedence[Payment Handled, Request Payment] | |",1.0,1
"Not Chain Response[Payment Handled, Request Payment] | |",1.0,1
"Not Chain Precedence[Payment Handled, Request Payment] | |",1.0,1
"Choice[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,1
"Not Chain Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Responded Existence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,1
"Choice[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,1
"Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,1
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,1
"Not Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Precedence[Request Payment, Payment Handled] | |",1.0,1
"Chain Response[Request Payment, Payment Handled] | |",1.0,1
"Alternate Response[Request Payment, Payment Handled] | |",1.0,1
"Response[Request Payment, Payment Handled] | |",1.0,1
"Responded Existence[Payment Handled, Request Payment] | |",1.0,1
"Responded Existence[Request Payment, Payment Handled] | |",1.0,1
"Choice[Payment Handled, Request Payment] | |",1.0,1
"Choice[Request Payment, Payment Handled] | |",1.0,1
Existence1[Declaration APPROVED by PRE_APPROVER] | |,1.0,1
Existence1[Declaration FINAL_APPROVED by SUPERVISOR] | |,1.0,1
Init[Declaration SUBMITTED by EMPLOYEE] | |,1.0,1
Existence1[Declaration SUBMITTED by EMPLOYEE] | |,1.0,1
End[Payment Handled] | |,1.0,1
Exactly1[Payment Handled] | |,1.0,1
Absence2[Payment Handled] | |,1.0,1
Existence1[Payment Handled] | |,1.0,1
Exactly1[Request Payment] | |,1.0,1
"Not Precedence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,1
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,1
"Precedence[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",1.0,1
"Not Chain Precedence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Choice[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Not Chain Precedence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,1
"Responded Existence[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Responded Existence[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",1.0,1
"Response[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",1.0,1
"Alternate Precedence[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",1.0,1
"Not Precedence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Not Response[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Not Precedence[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Not Chain Response[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Not Chain Response[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",1.0,1
"Not Chain Precedence[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",1.0,1
"Not Chain Precedence[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",1.0,1
"Not Chain Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Choice[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",1.0,1
"Not Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,1
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,1
"Alternate Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,1
"Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,1
"Choice[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,1
"Responded Existence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,1
"Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,1
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,1
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER] | |",0.986277873070326,1
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER] | |",0.986277873070326,1
"Alternate Response[Declaration APPROVED by PRE_APPROVER, Payment Handled] | |",0.986277873070326,1
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.986277873070326,1
Absence2[Declaration SUBMITTED by EMPLOYEE] | |,0.986277873070326,1
Exactly1[Declaration SUBMITTED by EMPLOYEE] | |,0.986277873070326,1
Exactly1[Declaration FINAL_APPROVED by SUPERVISOR] | |,0.986277873070326,1
Absence2[Declaration FINAL_APPROVED by SUPERVISOR] | |,0.986277873070326,1
"Alternate Response[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",0.986277873070326,1
"Not Precedence[Declaration APPROVED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE] | |",0.986277873070326,1
"Not Response[Declaration APPROVED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE] | |",0.986277873070326,1
Absence2[Declaration APPROVED by PRE_APPROVER] | |,0.986277873070326,1
Exactly1[Declaration APPROVED by PRE_APPROVER] | |,0.986277873070326,1
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.986277873070326,1
"Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.986277873070326,1
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",0.986277873070326,1
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",0.986277873070326,1
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.986277873070326,1
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.986277873070326,1
Existence1[Request Payment] | |,1.0,2
"Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,2
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,2
"Not Chain Precedence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,2
"Not Chain Response[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,2
"Not Precedence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Not Response[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,2
"Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,2
"Responded Existence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,2
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,2
"Choice[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Choice[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,2
"Not Chain Precedence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Chain Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Precedence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,2
"Alternate Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,2
"Choice[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,2
"Responded Existence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,2
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Chain Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Chain Precedence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,2
"Not Chain Response[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,2
"Not Precedence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Response[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Alternate Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,2
"Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,2
Absence2[Request Payment] | |,1.0,2
"Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,2
"Chain Precedence[Request Payment, Payment Handled] | |",1.0,2
"Choice[Payment Handled, Request Payment] | |",1.0,2
"Not Response[Payment Handled, Request Payment] | |",1.0,2
"Alternate Precedence[Request Payment, Payment Handled] | |",1.0,2
"Precedence[Request Payment, Payment Handled] | |",1.0,2
"Chain Response[Request Payment, Payment Handled] | |",1.0,2
"Alternate Response[Request Payment, Payment Handled] | |",1.0,2
"Response[Request Payment, Payment Handled] | |",1.0,2
"Responded Existence[Payment Handled, Request Payment] | |",1.0,2
"Responded Existence[Request Payment, Payment Handled] | |",1.0,2
"Choice[Request Payment, Payment Handled] | |",1.0,2
"Not Chain Response[Payment Handled, Request Payment] | |",1.0,2
Existence1[Declaration FINAL_APPROVED by SUPERVISOR] | |,1.0,2
Init[Declaration SUBMITTED by EMPLOYEE] | |,1.0,2
Existence1[Declaration SUBMITTED by EMPLOYEE] | |,1.0,2
End[Payment Handled] | |,1.0,2
Exactly1[Payment Handled] | |,1.0,2
Absence2[Payment Handled] | |,1.0,2
Existence1[Payment Handled] | |,1.0,2
Exactly1[Request Payment] | |,1.0,2
"Not Precedence[Payment Handled, Request Payment] | |",1.0,2
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Not Chain Precedence[Payment Handled, Request Payment] | |",1.0,2
"Not Chain Precedence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Choice[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,2
"Not Chain Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,2
"Choice[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Not Precedence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Not Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,2
"Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,2
"Responded Existence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,2
"Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,2
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,2
"Responded Existence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,2
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,2
"Choice[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,2
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,2
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",0.9713886950453594,2
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",0.9713886950453594,2
Exactly1[Declaration FINAL_APPROVED by SUPERVISOR] | |,0.9713886950453594,2
Absence2[Declaration SUBMITTED by EMPLOYEE] | |,0.9713886950453594,2
Exactly1[Declaration SUBMITTED by EMPLOYEE] | |,0.9713886950453594,2
Absence2[Declaration FINAL_APPROVED by SUPERVISOR] | |,0.9713886950453594,2
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.9713886950453594,2
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.9713886950453594,2
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.9713886950453594,2
"Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.9713886950453594,2
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.9713886950453594,2
Existence1[Request Payment] | |,1.0,3
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Choice[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Responded Existence[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Alternate Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Not Response[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Not Precedence[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Not Chain Response[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Not Chain Precedence[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Response[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
"Not Chain Response[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Not Chain Precedence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Choice[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Choice[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Responded Existence[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Responded Existence[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Response[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Alternate Response[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Precedence[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Alternate Precedence[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Not Response[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Not Precedence[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Not Chain Response[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Not Chain Response[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,3
"Not Chain Precedence[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Choice[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Choice[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Responded Existence[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Response[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Alternate Response[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Precedence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Alternate Precedence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,3
"Not Response[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Precedence[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
Absence2[Request Payment] | |,1.0,3
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Response[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Alternate Response[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Precedence[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Alternate Precedence[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Response[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Choice[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Responded Existence[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Response[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Alternate Response[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Chain Response[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Precedence[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Alternate Precedence[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Chain Precedence[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Not Response[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Precedence[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Response[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,3
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,3
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER] | |",1.0,3
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration SUBMITTED by EMPLOYEE] | |",1.0,3
